season,week,team,pass_off_norm_value_pre,pass_off_ptile_pre,rush_off_norm_value_pre,rush_off_ptile_pre,st_off_norm_value_pre,st_off_ptile_pre,pass_def_norm_value_pre,pass_def_ptile_pre,rush_def_norm_value_pre,rush_def_ptile_pre,st_def_norm_value_pre,st_def_ptile_pre,pass_off_norm_value_post,pass_off_ptile_post,rush_off_norm_value_post,rush_off_ptile_post,st_off_norm_value_post,st_off_ptile_post,pass_def_norm_value_post,pass_def_ptile_post,rush_def_norm_value_post,rush_def_ptile_post,st_def_norm_value_post,st_def_ptile_post
2004,17,ARI,-1.9017,0.1656,-0.0534,0.1545,-0.3532,0.2735,-1.1981,0.3294,-0.6737,0.1461,-0.1506,0.1909,-2.4318,0.1275,-0.1824,0.1002,-0.3097,0.3146,-0.6437,0.4746,-0.5468,0.2266,-0.1327,0.215
2005,1,ARI,-1.8495,0.1699,-0.1063,0.1288,-0.2359,0.372,-0.3565,0.5434,-0.2075,0.4982,-0.079,0.2846,-1.9481,0.1631,-0.22,0.0861,-0.2293,0.3825,-0.1979,0.5854,-0.3273,0.3963,-0.1866,0.1542
2005,2,ARI,-1.9784,0.1596,-0.214,0.0846,-0.2264,0.38,-0.1992,0.5831,-0.3321,0.3789,-0.1893,0.1481,-2.3041,0.1349,-0.182,0.1003,-0.1479,0.4554,0.0043,0.6348,-0.3925,0.3417,-0.1936,0.1473
2005,3,ARI,-2.3501,0.1302,-0.1761,0.0988,-0.1453,0.4536,0.0002,0.6365,-0.3985,0.3229,-0.1963,0.1407,-2.5908,0.1167,-0.1559,0.111,-0.0283,0.5661,-0.532,0.5047,-0.4327,0.309,-0.1919,0.1493
2005,4,ARI,-2.648,0.1116,-0.1496,0.1099,-0.0262,0.5691,-0.5287,0.5002,-0.4387,0.291,-0.1945,0.1427,-1.7683,0.1773,-0.5002,0.0255,0.1096,0.6891,-0.0377,0.6252,-0.4313,0.3102,-0.2143,0.1278
2005,5,ARI,-1.8015,0.1744,-0.4934,0.0247,0.1123,0.6941,-0.04,0.6248,-0.4429,0.2876,-0.2187,0.121,-1.5798,0.1975,-0.6693,0.0138,0.1699,0.7375,-0.0792,0.6141,-0.4406,0.3022,-0.1957,0.1448
2005,6,ARI,-1.8042,0.1738,-0.4965,0.0243,0.1141,0.6956,-0.0412,0.6242,-0.4455,0.2852,-0.2185,0.1211,-1.5845,0.197,-0.6732,0.0137,0.1719,0.7393,-0.0787,0.6142,-0.4432,0.2997,-0.1955,0.1449
2005,7,ARI,-1.6091,0.1946,-0.6669,0.0124,0.1749,0.746,-0.0808,0.6134,-0.4552,0.2783,-0.1995,0.138,-2.4913,0.1231,-0.7594,0.0098,0.207,0.7656,0.4703,0.7288,-0.2453,0.4765,-0.2504,0.099
2005,8,ARI,-2.5623,0.1179,-0.7537,0.0086,0.2101,0.7721,0.4651,0.7332,-0.2505,0.46,-0.2553,0.0926,-3.0435,0.0903,-0.7408,0.0106,0.3179,0.8414,0.0919,0.6524,-0.3289,0.3946,-0.2329,0.1126
2005,9,ARI,-3.1422,0.0837,-0.7353,0.0095,0.3214,0.8477,0.0892,0.6557,-0.3368,0.3746,-0.2374,0.1054,-3.1589,0.0839,-0.6912,0.0127,0.4173,0.8888,-0.1039,0.6084,-0.5873,0.2026,-0.2314,0.1136
2005,10,ARI,-3.2646,0.0775,-0.6861,0.0114,0.4214,0.8952,-0.1059,0.6064,-0.6042,0.181,-0.2358,0.1068,-2.2846,0.1365,-0.6905,0.0128,0.4178,0.889,-0.5712,0.4952,-0.737,0.1253,-0.2568,0.0952
2005,11,ARI,-2.3412,0.1311,-0.6864,0.0113,0.4218,0.8954,-0.5704,0.4894,-0.7592,0.1077,-0.2617,0.0881,-1.1601,0.2398,-0.6247,0.0166,0.5437,0.9307,-0.9512,0.3971,-0.7016,0.1435,-0.2805,0.0772
2005,12,ARI,-1.157,0.2417,-0.6213,0.0152,0.5484,0.9357,-0.9484,0.3862,-0.7236,0.1231,-0.2856,0.0707,-0.7635,0.2833,-0.6241,0.0167,0.4591,0.9053,-1.1446,0.3538,-0.6715,0.1568,-0.3272,0.05
2005,13,ARI,-0.742,0.2857,-0.6214,0.0151,0.4634,0.9111,-1.1418,0.3416,-0.6928,0.1371,-0.3333,0.0455,-0.3031,0.3331,-0.7446,0.0105,0.363,0.8649,-0.8783,0.4154,-0.6762,0.1546,-0.3606,0.0365
2005,14,ARI,-0.2584,0.341,-0.7426,0.0091,0.3669,0.8713,-0.8766,0.4059,-0.6985,0.1347,-0.3672,0.032,-0.2198,0.3423,-0.8059,0.0079,0.4013,0.8831,-0.3122,0.5577,-0.7268,0.1309,-0.4318,0.015
2005,15,ARI,-0.1693,0.3499,-0.7973,0.0074,0.4028,0.8877,-0.3116,0.5546,-0.739,0.117,-0.4377,0.0128,-0.7233,0.2863,-0.7786,0.0092,0.3067,0.8335,-0.1513,0.597,-0.7148,0.1365,-0.4992,0.0061
2005,16,ARI,-0.6991,0.2899,-0.7701,0.0081,0.3082,0.8394,-0.1528,0.5951,-0.7264,0.1219,-0.5058,0.0052,0.0351,0.3709,-0.8957,0.0051,0.2695,0.8092,-0.1655,0.594,-0.6474,0.1697,-0.5857,0.0024
2005,17,ARI,0.0917,0.3806,-0.8864,0.0047,0.2709,0.8145,-0.1669,0.5924,-0.6579,0.1537,-0.593,0.0021,0.3185,0.4054,-0.8234,0.0073,0.2023,0.7623,0.5098,0.7361,-0.6454,0.1712,-0.5921,0.0021
2006,1,ARI,0.5265,0.4376,-0.5043,0.0238,0.1022,0.6853,0.2552,0.6919,-0.2646,0.4474,-0.4151,0.0187,0.9133,0.4798,-0.4978,0.0259,-0.0111,0.582,-0.2116,0.5828,-0.3339,0.3897,-0.3714,0.033
2006,2,ARI,0.9147,0.4853,-0.4909,0.0251,-0.009,0.5845,-0.2123,0.5808,-0.3366,0.375,-0.3705,0.0308,0.7833,0.4648,-0.4847,0.0275,-0.0947,0.5031,-0.0928,0.611,-0.3609,0.3662,-0.3085,0.059
2006,3,ARI,0.7788,0.4693,-0.4781,0.0268,-0.0923,0.5041,-0.0957,0.609,-0.3639,0.3507,-0.3068,0.0576,0.8316,0.4701,-0.3858,0.0412,-0.1516,0.4519,-0.6842,0.4644,-0.2448,0.4771,-0.2936,0.0674
2006,4,ARI,0.8283,0.475,-0.3797,0.0394,-0.1491,0.4507,-0.6794,0.4578,-0.2449,0.465,-0.2917,0.0664,-0.0226,0.3649,-0.4732,0.0293,-0.2605,0.355,-0.3101,0.5581,-0.3465,0.3782,-0.3109,0.0578
2006,5,ARI,-0.0659,0.3628,-0.4666,0.0285,-0.2583,0.3502,-0.3142,0.5538,-0.3526,0.3603,-0.311,0.0553,-0.0488,0.3615,-0.586,0.0191,-0.3852,0.2568,-0.6352,0.4771,-0.0294,0.6623,-0.3479,0.042
2006,6,ARI,-0.094,0.3591,-0.5797,0.0177,-0.3836,0.2501,-0.6362,0.4691,-0.0253,0.6612,-0.3487,0.0394,-0.0361,0.3634,-0.7363,0.0107,-0.5416,0.1564,0.957,0.8135,-0.0401,0.6521,-0.3406,0.0451
2006,7,ARI,-0.0808,0.3606,-0.73,0.0096,-0.5403,0.1492,0.943,0.8204,-0.0361,0.6516,-0.3414,0.0422,-1.027,0.2541,-0.7447,0.0104,-0.6045,0.1261,0.6103,0.7553,0.062,0.7447,-0.343,0.0444
2006,8,ARI,-1.1217,0.2451,-0.7388,0.0094,-0.6034,0.1198,0.5984,0.7587,0.0684,0.7514,-0.344,0.0412,-1.5109,0.2037,-0.4316,0.034,-0.557,0.1497,0.2077,0.6779,-0.0712,0.6262,-0.3453,0.0434
2006,9,ARI,-1.1264,0.2446,-0.7446,0.0091,-0.6056,0.1189,0.5979,0.7586,0.0673,0.7504,-0.3444,0.041,-1.5187,0.2033,-0.4349,0.0332,-0.559,0.1484,0.2068,0.6777,-0.0728,0.6245,-0.3458,0.0432
2006,10,ARI,-1.6404,0.1918,-0.43,0.0317,-0.5579,0.1408,0.1979,0.6801,-0.0697,0.6211,-0.347,0.0402,-1.3733,0.2176,-0.4325,0.0337,-0.6012,0.1276,-0.7491,0.4476,0.0472,0.7322,-0.3411,0.0451
2006,11,ARI,-1.4848,0.2071,-0.4283,0.0322,-0.6004,0.1214,-0.7505,0.4391,0.0538,0.7395,-0.3423,0.042,-0.972,0.261,-0.3222,0.0542,-0.704,0.0836,-0.639,0.4761,0.0145,0.7037,-0.3219,0.0524
2006,12,ARI,-1.0601,0.2511,-0.3178,0.0516,-0.7039,0.0778,-0.6417,0.4675,0.0198,0.709,-0.3228,0.0499,-0.4464,0.3163,-0.3447,0.0486,-0.5697,0.1426,-1.2907,0.3222,0.0682,0.7497,-0.3425,0.0447
2006,13,ARI,-0.5111,0.3119,-0.3405,0.0461,-0.5691,0.1358,-1.2909,0.3088,0.0754,0.757,-0.3439,0.0414,0.2254,0.3948,-0.3064,0.0594,-0.6468,0.1063,-0.8979,0.4109,0.0658,0.7481,-0.3435,0.0441
2006,14,ARI,0.195,0.3932,-0.3027,0.0556,-0.6466,0.1004,-0.9006,0.3994,0.0728,0.7545,-0.3451,0.0408,0.7109,0.4552,-0.2983,0.0613,-0.682,0.0919,-1.1678,0.3491,0.1135,0.7849,-0.334,0.047
2006,15,ARI,0.7016,0.4601,-0.2933,0.0584,-0.679,0.0871,-1.1554,0.3378,0.1219,0.7947,-0.3332,0.0455,0.1672,0.3869,-0.1502,0.113,-0.6842,0.0913,-1.9439,0.1958,0.1715,0.8279,-0.3647,0.0347
2006,16,ARI,0.1315,0.3852,-0.1458,0.111,-0.681,0.0866,-1.9176,0.1859,0.1803,0.8371,-0.3643,0.033,0.9703,0.4866,-0.1934,0.0966,-0.626,0.1161,-1.7736,0.2258,0.1502,0.8123,-0.4667,0.0095
2006,17,ARI,0.9709,0.4922,-0.1885,0.094,-0.6227,0.1111,-1.7495,0.2158,0.1584,0.8228,-0.4675,0.0085,1.5798,0.5623,0.0086,0.1917,-0.5912,0.1328,-1.7636,0.2272,0.1064,0.78,-0.5735,0.0028
2007,1,ARI,0.9347,0.4878,-0.0071,0.1807,-0.4203,0.2226,-0.9305,0.3907,0.0722,0.7541,-0.4017,0.0218,0.6657,0.4497,0.0318,0.2083,-0.4169,0.2327,-0.7485,0.4479,0.0437,0.7293,-0.4212,0.0179
2007,2,ARI,0.6373,0.4513,0.0353,0.2092,-0.4138,0.2268,-0.7411,0.4417,0.0427,0.7298,-0.421,0.0167,0.6661,0.4498,0.2481,0.3657,-0.4445,0.2136,-1.2261,0.3368,0.0419,0.7277,-0.3867,0.0279
2007,3,ARI,0.6394,0.4516,0.2503,0.3722,-0.4412,0.2075,-1.2102,0.3268,0.0407,0.7273,-0.386,0.0265,1.1139,0.5048,0.3126,0.4145,-0.51,0.1729,-1.5161,0.2761,0.0375,0.7235,-0.3531,0.0398
2007,4,ARI,1.1054,0.5086,0.3147,0.4219,-0.5064,0.1672,-1.4946,0.2668,0.0359,0.7225,-0.3519,0.0385,1.2544,0.5235,0.361,0.4505,-0.5271,0.1639,-1.4876,0.2816,0.198,0.844,-0.2783,0.0787
2007,5,ARI,1.2674,0.5298,0.3664,0.4622,-0.5263,0.1563,-1.4857,0.2685,0.202,0.8503,-0.2777,0.0764,1.4111,0.5417,0.3597,0.4495,-0.588,0.1345,-1.0659,0.3706,0.1184,0.7885,-0.2994,0.0641
2007,6,ARI,1.4309,0.5492,0.3648,0.4607,-0.5874,0.1279,-1.0678,0.3574,0.1198,0.7929,-0.2994,0.0617,0.3012,0.4031,0.3291,0.4284,-0.5122,0.1716,-1.2087,0.3405,0.0443,0.7297,-0.2565,0.0954
2007,7,ARI,0.2663,0.4028,0.3343,0.439,-0.5113,0.1645,-1.2096,0.327,0.0437,0.7308,-0.2558,0.0926,0.3211,0.4057,0.1675,0.3022,-0.6278,0.1151,-0.9762,0.391,0.0531,0.7379,-0.1959,0.1445
2007,8,ARI,0.2648,0.4022,0.3349,0.4398,-0.5094,0.1658,-1.21,0.3268,0.0424,0.7294,-0.2571,0.0917,0.3234,0.406,0.1666,0.3016,-0.6253,0.1165,-0.9786,0.39,0.0519,0.7365,-0.1974,0.143
2007,9,ARI,0.2899,0.4057,0.1721,0.3092,-0.6253,0.1103,-0.9822,0.377,0.0517,0.7381,-0.1956,0.1413,-0.2219,0.342,0.1876,0.318,-0.5649,0.1447,-1.2982,0.3204,0.0675,0.749,-0.1423,0.2043
2007,10,ARI,-0.2812,0.3386,0.1932,0.3263,-0.5646,0.1376,-1.3008,0.3061,0.0677,0.7508,-0.1397,0.2054,0.0017,0.3675,0.0339,0.2099,-0.5052,0.176,-1.3251,0.315,0.1284,0.7971,-0.1024,0.2548
2007,11,ARI,-0.0449,0.3649,0.0391,0.2122,-0.5047,0.1684,-1.3289,0.3009,0.1294,0.8013,-0.0991,0.2568,0.0723,0.3752,-0.0133,0.1789,-0.7505,0.0672,-0.4495,0.5244,0.1563,0.8169,-0.1235,0.2246
2007,12,ARI,0.0294,0.3732,-0.0084,0.1799,-0.7513,0.0622,-0.4573,0.517,0.1582,0.8224,-0.1208,0.2257,0.184,0.3887,0.1823,0.3146,-0.913,0.0302,-0.9042,0.4093,0.1234,0.7936,-0.0932,0.2662
2007,13,ARI,0.146,0.3867,0.1877,0.3221,-0.9149,0.0269,-0.9093,0.3975,0.1242,0.7971,-0.0901,0.2699,0.255,0.3983,0.1121,0.2623,-0.7954,0.0554,-0.7992,0.4351,0.1149,0.7858,-0.0986,0.2596
2007,14,ARI,0.2217,0.3973,0.1173,0.2672,-0.7966,0.0508,-0.8049,0.425,0.1155,0.7894,-0.0957,0.2613,0.0207,0.3695,0.1122,0.2625,-0.7403,0.0707,-1.4931,0.2805,0.103,0.7774,-0.0674,0.3018
2007,15,ARI,-0.0251,0.3675,0.1176,0.2675,-0.7379,0.0658,-1.4826,0.2687,0.1029,0.7798,-0.063,0.307,-0.1674,0.3484,0.2524,0.3689,-0.7346,0.0724,-1.867,0.21,0.0297,0.7176,-0.0287,0.3587
2007,16,ARI,-0.2205,0.3444,0.2565,0.3765,-0.7319,0.0678,-1.8513,0.1977,0.0278,0.7164,-0.0239,0.3658,0.477,0.4258,0.1188,0.2668,-0.746,0.0685,-2.5007,0.1139,-0.038,0.654,-0.0177,0.3771
2007,17,ARI,0.4545,0.428,0.1246,0.2721,-0.7431,0.0644,-2.4768,0.1065,-0.0416,0.6461,-0.0129,0.3838,1.0545,0.4968,0.0568,0.2236,-0.7801,0.0592,-1.4992,0.2791,0.0219,0.7106,-0.0593,0.3139
2008,1,ARI,1.2765,0.5307,0.0028,0.1859,-0.5373,0.1509,-0.7972,0.4272,0.0296,0.7178,-0.0302,0.3547,1.4615,0.5491,0.0741,0.2357,-0.5899,0.1335,-0.6101,0.4833,-0.0749,0.6229,0.0338,0.4613
2008,2,ARI,1.4606,0.5538,0.0804,0.24,-0.5869,0.1282,-0.6113,0.4762,-0.077,0.616,0.0332,0.4597,2.8585,0.7084,0.006,0.1899,-0.4866,0.1886,-0.7611,0.4442,-0.1,0.6013,0.0226,0.4411
2008,3,ARI,2.9192,0.7189,0.0128,0.1927,-0.4835,0.1823,-0.7609,0.4366,-0.1028,0.5926,0.0218,0.4396,2.9852,0.7217,0.1258,0.2713,-0.5242,0.1654,-0.9326,0.4016,-0.1871,0.5254,0.0343,0.462
2008,4,ARI,3.0482,0.733,0.1313,0.276,-0.5207,0.1596,-0.9284,0.3914,-0.1917,0.511,0.0336,0.4606,3.0831,0.7311,0.2143,0.3382,-0.612,0.1219,-1.5436,0.2697,-0.2822,0.4403,0.0583,0.4984
2008,5,ARI,3.1727,0.7436,0.222,0.3478,-0.6122,0.1153,-1.5443,0.2554,-0.2922,0.418,0.0579,0.4982,3.8526,0.7991,0.2519,0.3682,-0.5878,0.1345,-1.5161,0.2762,-0.2952,0.4278,0.0539,0.4918
2008,6,ARI,3.9815,0.8129,0.259,0.3788,-0.588,0.1275,-1.517,0.2622,-0.3053,0.4058,0.0534,0.491,3.9837,0.8108,0.1732,0.3069,-0.4897,0.1866,-1.4671,0.2861,-0.1443,0.5655,0.0978,0.5541
2008,7,ARI,3.9817,0.8129,0.2602,0.3797,-0.5895,0.1269,-1.5209,0.2611,-0.307,0.4039,0.0533,0.4906,3.9807,0.8107,0.1733,0.3071,-0.4907,0.1858,-1.4685,0.2855,-0.1451,0.5645,0.0978,0.554
2008,8,ARI,4.1129,0.8234,0.1811,0.3172,-0.4905,0.1781,-1.4703,0.2707,-0.1505,0.5515,0.098,0.5583,4.6026,0.8541,0.1495,0.2869,-0.5039,0.177,-1.509,0.2775,-0.2497,0.4727,0.0703,0.5153
2008,9,ARI,4.7619,0.8661,0.157,0.2966,-0.5038,0.1692,-1.5108,0.2636,-0.2584,0.4527,0.0701,0.5158,4.7618,0.8645,0.2544,0.3709,-0.5826,0.1369,-1.1859,0.3451,-0.1646,0.5477,0.0753,0.5233
2008,10,ARI,4.925,0.8753,0.2616,0.3808,-0.5829,0.1299,-1.1892,0.3309,-0.1713,0.5328,0.0751,0.5241,5.3103,0.8929,0.1107,0.2615,-0.6464,0.1069,-1.5153,0.2764,-0.0914,0.6093,-0.0022,0.4016
2008,11,ARI,5.4999,0.9034,0.118,0.2679,-0.6469,0.1001,-1.5188,0.2615,-0.0958,0.5984,-0.0039,0.3985,5.6137,0.9073,0.1587,0.2946,-0.6028,0.1265,-1.7089,0.2374,-0.0498,0.6441,-0.0327,0.3519
2008,12,ARI,5.8155,0.9171,0.1663,0.3039,-0.6029,0.12,-1.7125,0.2226,-0.0528,0.6372,-0.035,0.3473,6.0899,0.9264,0.0672,0.2308,-0.4594,0.2032,-2.0569,0.177,-0.056,0.6393,-0.159,0.1834
2008,13,ARI,6.3121,0.9348,0.0741,0.2355,-0.4588,0.1961,-2.0609,0.1621,-0.059,0.6313,-0.1636,0.1753,5.7273,0.9119,0.0652,0.229,-0.3115,0.3128,-2.488,0.1157,-0.1781,0.5341,-0.2101,0.1326
2008,14,ARI,5.9261,0.9218,0.0718,0.2333,-0.3102,0.3065,-2.4918,0.1044,-0.1843,0.5186,-0.2155,0.1235,5.7147,0.9114,0.0307,0.2077,-0.3416,0.2891,-2.393,0.1269,-0.1004,0.6008,-0.1795,0.1621
2008,15,ARI,5.8785,0.9201,0.0373,0.2112,-0.3392,0.2837,-2.3795,0.1181,-0.1014,0.5937,-0.1831,0.1545,4.8343,0.8688,0.108,0.2591,-0.5338,0.1596,-2.7624,0.0887,-0.1575,0.5534,-0.0482,0.3298
2008,16,ARI,4.953,0.8772,0.1139,0.2649,-0.5313,0.1537,-2.7443,0.0808,-0.1589,0.5441,-0.05,0.3254,3.951,0.8078,-0.0273,0.1721,-0.5719,0.142,-3.3276,0.0458,-0.182,0.5298,-0.0432,0.3378
2008,17,ARI,4.0229,0.8166,-0.0201,0.174,-0.5694,0.1356,-3.3023,0.0409,-0.1837,0.5191,-0.0449,0.3339,4.1404,0.8213,0.1497,0.2872,-0.5677,0.1437,-3.474,0.0369,-0.1252,0.5803,-0.0081,0.391
2009,1,ARI,3.8824,0.8049,0.0545,0.2218,-0.3985,0.2382,-1.787,0.2091,-0.0353,0.6524,0.0071,0.4164,3.1165,0.734,0.0204,0.2001,-0.3786,0.2624,-1.9437,0.1959,0.1963,0.8432,0.029,0.453
2009,2,ARI,3.1008,0.7379,0.0272,0.2034,-0.3761,0.2563,-1.9316,0.1837,0.2023,0.8505,0.0279,0.4506,3.7109,0.7872,0.0808,0.2399,-0.4401,0.2166,-1.8255,0.2167,0.2028,0.847,0.0658,0.5088
2009,3,ARI,3.724,0.7919,0.087,0.2449,-0.4372,0.2104,-1.8133,0.2042,0.2086,0.8548,0.0652,0.5082,3.3156,0.7517,-0.0045,0.1832,-0.4261,0.2266,-2.2948,0.1415,0.2371,0.8665,0.1182,0.5841
2009,4,ARI,3.7004,0.79,0.0886,0.2464,-0.4377,0.2096,-1.803,0.2058,0.2081,0.8546,0.0657,0.509,3.2981,0.7498,-0.0025,0.1842,-0.4269,0.2259,-2.2867,0.1429,0.2364,0.8662,0.1184,0.5846
2009,5,ARI,3.3208,0.7569,0.006,0.1883,-0.4255,0.2194,-2.2854,0.1305,0.2425,0.8737,0.1187,0.5894,3.2733,0.7476,0.0361,0.2116,-0.4531,0.2071,-2.3768,0.13,0.3504,0.9189,0.182,0.6712
2009,6,ARI,3.2955,0.7547,0.0445,0.2156,-0.4518,0.2006,-2.3758,0.1187,0.3594,0.9249,0.1833,0.6789,3.6216,0.7796,-0.1578,0.1102,-0.4853,0.1893,-1.4523,0.2889,0.3606,0.9226,0.2522,0.765
2009,7,ARI,3.663,0.7869,-0.1487,0.1102,-0.484,0.182,-1.4572,0.2743,0.3698,0.9284,0.2548,0.7742,3.1266,0.7348,-0.0213,0.1749,-0.4403,0.2163,-0.8749,0.4161,0.3396,0.9154,0.2768,0.7919
2009,8,ARI,3.1409,0.7407,-0.013,0.1777,-0.4389,0.2091,-0.883,0.404,0.3483,0.9211,0.2798,0.8002,2.0933,0.6227,0.2301,0.3509,-0.4169,0.2327,-0.8391,0.4251,0.2675,0.8831,0.2978,0.8134
2009,9,ARI,2.0519,0.6227,0.2371,0.3619,-0.4155,0.2259,-0.8468,0.4131,0.2754,0.8908,0.3011,0.8218,2.7274,0.6961,0.3947,0.476,-0.3903,0.2517,-0.8289,0.4275,0.2547,0.8766,0.3257,0.8377
2009,10,ARI,2.7226,0.6999,0.4012,0.4887,-0.3889,0.2456,-0.8364,0.4159,0.2623,0.884,0.3295,0.847,3.4645,0.7666,0.3464,0.4406,-0.3982,0.2459,-0.862,0.4191,0.0212,0.7101,0.3484,0.8549
2009,11,ARI,3.5036,0.7731,0.3533,0.4519,-0.397,0.2392,-0.8696,0.408,0.0212,0.7101,0.3525,0.8635,3.7622,0.7916,0.4556,0.5146,-0.4613,0.2022,-0.7285,0.4522,0.0742,0.7542,0.3068,0.8214
2009,12,ARI,3.8187,0.8006,0.4621,0.5292,-0.4602,0.1954,-0.7359,0.443,0.0758,0.7573,0.31,0.8301,4.0235,0.8132,0.4905,0.5399,-0.2123,0.3971,-0.8822,0.4145,-0.1059,0.5959,0.2699,0.7852
2009,13,ARI,4.0954,0.8217,0.497,0.5539,-0.2101,0.3938,-0.889,0.4022,-0.1096,0.586,0.2724,0.7933,4.7375,0.8625,0.3709,0.4585,-0.2143,0.3955,-0.5993,0.4859,-0.0266,0.6649,0.2901,0.806
2009,14,ARI,4.8509,0.8709,0.378,0.4711,-0.2122,0.3924,-0.6069,0.4773,-0.0278,0.6596,0.2929,0.8139,3.9684,0.8093,0.418,0.4909,-0.1757,0.4293,-0.1822,0.5897,-0.197,0.5168,0.307,0.8217
2009,15,ARI,4.0097,0.8153,0.421,0.5019,-0.1731,0.4276,-0.187,0.5866,-0.2004,0.5028,0.3092,0.8293,3.1794,0.7398,0.4584,0.5169,-0.0327,0.5624,0.0477,0.6424,-0.1693,0.5432,0.2749,0.7902
2009,16,ARI,3.179,0.744,0.4608,0.5283,-0.0302,0.5659,0.0405,0.6441,-0.1719,0.5323,0.2765,0.7965,3.1728,0.7389,0.4986,0.545,-0.0377,0.5576,0.2717,0.6896,-0.1743,0.5374,0.25,0.7621
2009,17,ARI,3.1721,0.7435,0.5006,0.5567,-0.0352,0.5601,0.2624,0.6931,-0.177,0.5262,0.2511,0.7699,2.1369,0.6274,0.4774,0.5315,-0.0554,0.5398,0.0192,0.6375,-0.17,0.5421,0.2061,0.706
2010,1,ARI,-0.2281,0.3436,0.2589,0.3785,-0.0555,0.5403,0.0397,0.644,-0.0548,0.6349,0.1616,0.648,0.0273,0.3702,0.1143,0.2638,-0.081,0.5151,0.3647,0.7095,-0.0794,0.62,0.1856,0.6769
2010,2,ARI,0.0201,0.3722,0.1198,0.269,-0.0786,0.5161,0.3553,0.7121,-0.0807,0.6134,0.1839,0.6796,-0.9078,0.267,0.2777,0.3874,-0.2249,0.3865,-0.2312,0.577,-0.1796,0.5327,0.2009,0.6994
2010,3,ARI,-0.9606,0.2631,0.2815,0.3951,-0.2222,0.3837,-0.2347,0.5739,-0.1816,0.5213,0.1994,0.7035,-1.0081,0.2572,0.2833,0.3906,-0.052,0.5436,-0.5543,0.4998,-0.1737,0.5384,0.1089,0.5713
2010,4,ARI,-1.0649,0.2503,0.2871,0.3991,-0.0496,0.5458,-0.5553,0.4935,-0.1757,0.5279,0.1061,0.5708,-2.1665,0.1456,0.2971,0.4012,0.0358,0.624,-0.8564,0.4205,-0.2306,0.4896,0.1139,0.5773
2010,5,ARI,-2.2976,0.1347,0.3035,0.4122,0.0381,0.6281,-0.8622,0.4099,-0.2362,0.4728,0.1117,0.5788,-2.0956,0.1513,-0.01,0.1808,0.1393,0.7152,-0.2192,0.5806,-0.2168,0.5008,0.1428,0.6186
2010,6,ARI,-2.29,0.1351,0.3064,0.4152,0.0397,0.6294,-0.8669,0.4087,-0.2382,0.4711,0.1109,0.5776,-2.0944,0.1514,-0.0073,0.1819,0.141,0.7166,-0.2189,0.5808,-0.2182,0.4994,0.1421,0.6178
2010,7,ARI,-2.218,0.1402,0.0004,0.1844,0.1436,0.7219,-0.2249,0.5772,-0.2236,0.4838,0.1405,0.6202,-2.8123,0.1023,0.2263,0.3475,0.0608,0.6459,-0.2389,0.5747,-0.092,0.6088,0.0667,0.5104
2010,8,ARI,-2.9731,0.0924,0.2328,0.3589,0.0631,0.6506,-0.2451,0.5712,-0.0944,0.6,0.0638,0.5061,-3.4061,0.0715,0.4331,0.5004,0.2074,0.7661,-0.7689,0.4425,-0.103,0.5986,0.11,0.5729
2010,9,ARI,-3.595,0.0637,0.4388,0.5135,0.2105,0.7724,-0.7758,0.4322,-0.1058,0.5898,0.1079,0.5731,-3.2679,0.0786,0.2877,0.3942,0.254,0.7993,-1.2621,0.3274,-0.0617,0.6342,0.1923,0.6861
2010,10,ARI,-3.4466,0.0696,0.294,0.4047,0.2574,0.8063,-1.2698,0.3128,-0.0634,0.6272,0.1918,0.6904,-3.8784,0.0559,0.3189,0.4202,0.1954,0.7577,-1.9724,0.1911,-0.0524,0.6422,0.2092,0.7106
2010,11,ARI,-4.0842,0.0481,0.3247,0.4311,0.1987,0.7644,-1.9821,0.1745,-0.0538,0.6358,0.2091,0.7161,-3.7087,0.0611,0.2939,0.3988,0.1467,0.7206,-2.2753,0.1445,-0.2176,0.4999,0.1978,0.6943
2010,12,ARI,-3.9026,0.054,0.3001,0.4093,0.15,0.7264,-2.2875,0.1303,-0.2253,0.4819,0.1975,0.7,-4.2574,0.0441,0.1552,0.2919,0.1606,0.7297,-2.2322,0.1508,-0.3303,0.393,0.27,0.7853
2010,13,ARI,-4.481,0.0371,0.1618,0.3007,0.1639,0.7364,-2.2455,0.1361,-0.3411,0.3708,0.271,0.792,-5.0956,0.025,0.2267,0.3478,0.1241,0.7006,-2.2274,0.1517,-0.179,0.533,0.1892,0.6824
2010,14,ARI,-5.3636,0.02,0.2332,0.3593,0.1274,0.7058,-2.2425,0.1365,-0.184,0.5188,0.1887,0.6865,-5.8899,0.0134,0.4413,0.5054,0.18,0.7457,-0.7527,0.4466,-0.1622,0.5493,0.1714,0.6569
2010,15,ARI,-6.1659,0.0103,0.4427,0.5153,0.1818,0.7517,-0.7505,0.4392,-0.1634,0.5397,0.17,0.6593,-6.178,0.0103,0.3969,0.4775,0.2122,0.7693,-1.0728,0.3683,-0.0917,0.609,0.0864,0.5395
2010,16,ARI,-6.4599,0.0074,0.3988,0.4871,0.214,0.7747,-1.0672,0.3578,-0.0922,0.6025,0.0838,0.5387,-6.1104,0.0109,0.2864,0.393,0.2052,0.7643,-0.5284,0.5055,-0.2643,0.4586,0.0566,0.4959
