season,week,team,pass_off_value_created,pass_off_norm_value_created,pass_off_ptile_created,pass_def_value_created,pass_def_norm_value_created,pass_def_ptile_created,rush_off_value_created,rush_off_norm_value_created,rush_off_ptile_created,rush_def_value_created,rush_def_norm_value_created,rush_def_ptile_created,st_off_value_created,st_off_norm_value_created,st_off_ptile_created,st_def_value_created,st_def_norm_value_created,st_def_ptile_created
2012,11,KC,-7.0888,-7.0909,0.0742,-5.0634,-6.1862,0.1291,-2.5557,-3.428,0.0491,-0.0576,0.2568,0.5067,0.536,0.5614,0.7028,0.1569,0.3056,0.4869
2012,12,KC,-7.3311,-7.2506,0.07,-5.2473,-6.5956,0.1105,-1.9376,-2.8014,0.0915,-0.0348,0.2651,0.5085,0.7129,0.7893,0.7462,0.6081,1.0534,0.6584
2012,13,KC,-5.9916,-6.0223,0.1057,-5.3997,-6.8691,0.1003,-1.3941,-2.2595,0.1476,-0.6043,-0.4424,0.3894,0.7894,0.8583,0.7583,0.5056,1.0008,0.6477
2012,14,KC,-6.5447,-6.5361,0.0898,-5.3061,-6.9354,0.0977,-0.5863,-1.2342,0.2993,-0.9769,-0.8851,0.3155,-0.1285,-0.4435,0.4942,0.3387,0.8179,0.6092
2012,15,KC,-7.8173,-7.631,0.0621,-4.645,-6.4027,0.12,-0.9337,-1.7011,0.2254,-0.7541,-0.6775,0.3499,0.1109,-0.1346,0.561,0.2831,0.7374,0.5926
2012,16,KC,-8.1714,-7.9431,0.0562,-4.4291,-6.3282,0.1234,-0.2292,-0.7098,0.3973,-0.7123,-0.6027,0.3629,-0.0305,-0.3362,0.5173,-0.1369,0.0299,0.4207
2012,17,KC,-8.3268,-8.0147,0.0549,-5.6329,-8.3034,0.0523,-0.1356,-0.6035,0.4198,-0.3664,-0.0998,0.4473,-0.0916,-0.3608,0.5127,-0.1354,-0.0524,0.4026
2013,1,KC,-3.3906,-1.6292,0.3243,28.5253,13.8678,0.9966,1.704,0.8894,0.7021,1.816,0.6835,0.5835,-1.5366,-0.7819,0.4222,-2.1618,-1.1641,0.1887
2013,2,KC,-0.3582,-0.6263,0.3905,16.539,11.4297,0.9901,-0.0975,-0.0621,0.53,0.7277,0.4521,0.5432,-1.7908,-1.18,0.3401,-2.7139,-1.9097,0.0927
2013,3,KC,-0.6715,-1.0182,0.3615,15.0564,13.004,0.9953,-0.9171,-0.6371,0.4118,-0.398,-0.3498,0.405,0.7379,0.4556,0.6836,-0.7044,-0.4047,0.3245
2013,4,KC,1.4997,0.9288,0.501,14.017,12.8198,0.9947,-3.2168,-2.5869,0.1118,0.8611,0.5713,0.5643,1.156,0.9842,0.7785,1.1634,1.1079,0.6687
2013,5,KC,0.2172,0.0138,0.438,11.7262,11.3923,0.9899,-2.5636,-2.1931,0.1559,1.3949,1.1024,0.6544,2.801,2.6063,0.9498,1.5599,1.6282,0.7648
2013,6,KC,-2.0343,-2.249,0.2853,12.6051,12.9457,0.9952,-1.7612,-1.6571,0.2321,1.3147,1.1744,0.6673,2.6444,2.6301,0.9507,1.8822,2.2138,0.8467
2013,7,KC,-0.6507,-0.8829,0.3723,9.8928,10.8835,0.9876,-2.1676,-2.3754,0.1335,1.3846,1.3867,0.7046,2.4347,2.5712,0.9479,1.1077,1.587,0.7585
2013,8,KC,-0.262,-0.4295,0.4053,7.8305,9.3959,0.9767,-1.5897,-1.8421,0.2042,1.0279,1.187,0.6702,2.7506,3.2166,0.9757,0.8442,1.379,0.7201
2013,9,KC,-1.0976,-1.3979,0.3398,8.4426,10.4949,0.9853,-1.1529,-1.5957,0.2413,-0.0887,0.1784,0.4947,3.0356,3.541,0.9847,0.8793,1.3584,0.7162
2013,10,KC,-1.0976,-1.1811,0.3519,8.4426,9.9193,0.9812,-1.1529,-1.5279,0.2526,-0.0887,0.0838,0.4779,3.0356,3.5245,0.984,0.8793,1.3502,0.7145
2013,11,KC,-1.4414,-1.425,0.3382,7.3065,9.0575,0.9732,-1.1365,-1.544,0.2494,0.5426,0.8325,0.6076,2.7707,3.3795,0.9804,0.8186,1.2611,0.6969
2013,12,KC,-0.2771,-0.0833,0.4307,4.8141,5.9613,0.9082,-0.5753,-0.9484,0.3498,0.1237,0.355,0.5249,2.8502,3.5333,0.9845,0.5634,0.9919,0.6455
2013,13,KC,-0.088,0.1535,0.4485,2.718,3.3325,0.796,0.1729,0.0219,0.5461,0.1289,0.3751,0.5292,3.1327,4.025,0.992,0.5904,1.1207,0.6707
2013,14,KC,0.2005,0.4015,0.465,3.9895,5.2574,0.881,0.5536,0.4429,0.6255,0.5671,1.0546,0.6458,2.9057,3.7443,0.9886,1.0914,1.953,0.8123
2013,15,KC,1.3083,1.7343,0.5576,3.573,4.5116,0.8527,0.6315,0.6497,0.6607,0.567,1.0217,0.6394,2.9652,3.9197,0.9908,1.3774,2.3637,0.864
2013,16,KC,0.0816,0.5148,0.4733,2.5978,3.2326,0.7904,0.6571,0.6804,0.6661,0.4309,0.8161,0.6047,2.9989,4.1608,0.9938,1.3522,2.3312,0.8597
2013,17,KC,0.4827,0.981,0.5045,2.5866,3.3467,0.7966,0.5827,0.6034,0.6534,0.1019,0.3602,0.5261,2.742,4.0476,0.9923,1.3817,2.4574,0.8741
2014,1,KC,-7.8161,-3.5864,0.2117,-10.3048,-5.7565,0.1499,-2.9609,-1.2336,0.2995,2.772,1.1465,0.6623,-2.8278,-1.4342,0.2907,-3.3179,-1.5199,0.1366
2014,2,KC,3.459,2.901,0.6421,-6.2327,-4.676,0.2098,-2.5528,-1.5448,0.2493,0.2214,-0.0413,0.457,-2.9631,-1.8918,0.2129,-2.7446,-1.7182,0.1119
2014,3,KC,4.7788,3.9099,0.7115,1.0686,0.97,0.6475,-1.7468,-1.1777,0.3086,-0.1231,-0.2905,0.4151,-1.2232,-1.1133,0.3544,-1.9402,-1.2555,0.175
2014,4,KC,6.1133,5.2168,0.788,4.2509,3.7632,0.819,-0.3857,-0.1195,0.5173,-0.1134,-0.3376,0.407,-0.6237,-0.5595,0.4698,-1.1067,-0.8762,0.2384
2014,5,KC,5.6297,5.346,0.7956,4.0867,3.8525,0.8231,0.935,1.0178,0.7233,-1.2307,-1.383,0.241,-0.9854,-0.9444,0.388,-1.6924,-1.5374,0.1343
2014,6,KC,5.6297,5.5288,0.8054,4.0867,4.2407,0.8406,0.935,1.1367,0.742,-1.2307,-1.4947,0.2266,-0.9854,-1.0325,0.3698,-1.6924,-1.6948,0.1152
2014,7,KC,6.4288,6.4152,0.8467,4.1745,4.6251,0.8575,1.0256,1.3223,0.7707,-1.2835,-1.5478,0.2196,-0.8416,-1.0753,0.3618,-1.7161,-1.8356,0.0997
2014,8,KC,6.7416,6.703,0.8595,5.2174,5.9084,0.9057,0.6039,0.8756,0.6999,-1.3256,-1.728,0.1968,0.1447,-0.039,0.5805,-1.3783,-1.4697,0.1424
2014,9,KC,6.6818,6.9881,0.8697,4.6722,5.8708,0.9046,1.3093,1.5724,0.8038,-1.2177,-1.4775,0.2289,0.2609,0.1684,0.6209,-1.7468,-2.141,0.0708
2014,10,KC,5.7329,6.3523,0.844,4.5107,5.3669,0.8856,1.1914,1.5323,0.7981,-0.884,-1.1957,0.2684,0.6813,0.6799,0.7237,-1.7599,-2.2412,0.0621
2014,11,KC,5.505,6.3338,0.8433,3.8305,4.805,0.8635,1.7666,2.3545,0.8864,-0.8265,-1.1436,0.2761,0.6985,0.7243,0.7316,-1.5408,-1.995,0.0831
2014,12,KC,4.4913,5.2685,0.7909,3.1091,3.948,0.8269,1.3996,1.8775,0.8393,-1.5021,-2.019,0.1597,1.48,1.7722,0.8822,-1.2665,-1.6683,0.119
2014,13,KC,2.7317,3.3301,0.6724,3.5387,4.4668,0.8509,1.5196,2.1427,0.8672,-1.7784,-2.4961,0.111,1.6602,2.1049,0.9144,-1.6444,-2.3287,0.0563
2014,14,KC,2.1518,2.636,0.6239,2.6641,3.3629,0.7975,1.8534,2.5596,0.9026,-1.6697,-2.2263,0.138,1.6124,2.1332,0.9167,-1.3235,-1.929,0.0904
2014,15,KC,1.8293,2.2784,0.5985,3.3309,4.1742,0.8377,1.3877,2.0266,0.855,-1.4666,-2.1164,0.1499,1.0119,1.3371,0.834,-0.537,-0.7298,0.2634
2014,16,KC,1.9622,2.5803,0.6202,2.8254,3.6185,0.8112,1.1139,1.577,0.8045,-1.5747,-2.2621,0.1341,1.1277,1.6047,0.8655,-0.5659,-0.803,0.2503
2014,17,KC,1.257,1.9487,0.5738,3.3828,4.2869,0.8423,1.161,1.7221,0.8228,-1.4299,-2.0814,0.153,1.1526,1.6648,0.8711,-0.2733,-0.3529,0.3358
2015,1,KC,4.1007,2.5368,0.6176,6.3186,2.9652,0.7745,-1.7802,-0.9244,0.354,1.8658,0.9865,0.6342,-3.8906,-1.7581,0.2344,5.3258,2.4325,0.8716
2015,2,KC,-4.719,-4.4671,0.1669,6.1828,4.5194,0.8532,0.559,0.5527,0.6444,4.7714,2.9742,0.9116,-0.2273,0.1561,0.6186,-1.9767,-1.6374,0.1231
2015,3,KC,-3.9225,-3.8925,0.1946,1.3823,1.3561,0.6735,1.9354,1.688,0.8188,3.6909,2.6123,0.8783,0.8911,0.9445,0.7716,-2.0032,-1.6398,0.1225
2015,4,KC,-2.1535,-2.6457,0.2641,-3.2084,-2.4913,0.3688,2.3971,2.3178,0.8835,1.7329,1.3448,0.6972,2.1989,2.2153,0.9239,-1.3436,-1.337,0.1619
2015,5,KC,-3.1136,-3.589,0.2115,-3.3839,-3.1867,0.3112,2.3714,2.3056,0.8824,1.9352,1.8898,0.7865,0.9747,1.2341,0.8208,-1.2741,-1.453,0.1448
2015,6,KC,-2.5043,-3.3845,0.2229,-3.3985,-3.1066,0.3172,0.4628,0.5859,0.65,2.3349,2.4271,0.8566,0.8373,1.1461,0.8065,-1.1827,-1.4628,0.1434
2015,7,KC,-1.745,-2.2455,0.2854,-2.1814,-2.1953,0.3928,1.1146,1.3165,0.7695,1.3768,1.6187,0.7425,0.7028,0.9102,0.7673,-1.0982,-1.343,0.161
2015,8,KC,0.1257,-0.1459,0.4274,-0.1736,-0.0115,0.5716,1.8504,2.4115,0.8914,0.5579,0.7168,0.5887,1.508,1.9077,0.8968,-1.0745,-1.3016,0.1685
2015,9,KC,0.1257,-0.2309,0.4209,-0.1736,0.0821,0.5799,1.8504,2.2645,0.879,0.5579,0.7724,0.5973,1.508,1.9421,0.9005,-1.0745,-1.2944,0.1695
2015,10,KC,-0.0666,-0.2746,0.4177,2.1557,2.6395,0.7552,1.6915,2.1665,0.8697,0.5217,0.6775,0.5824,2.5091,3.2264,0.9762,-0.8522,-1.0298,0.2114
2015,11,KC,0.0438,-0.1318,0.4281,3.8373,4.9098,0.867,2.3566,3.0781,0.9375,0.8838,1.1403,0.6611,2.8156,3.7748,0.9889,-1.1318,-1.4582,0.1441
2015,12,KC,1.3336,1.4277,0.5365,2.3331,3.2102,0.7888,2.5013,3.3215,0.949,1.1836,1.6461,0.7462,2.5107,3.385,0.9805,-0.9482,-1.1945,0.184
2015,13,KC,0.5073,0.6325,0.4808,4.1129,5.297,0.883,2.5588,3.5531,0.9575,0.6752,0.9654,0.6299,2.3256,3.1982,0.975,-0.2762,-0.378,0.331
2015,14,KC,0.6037,0.949,0.5023,4.1064,5.1077,0.8757,2.3935,3.2961,0.9477,0.9882,1.5258,0.7272,1.8465,2.7879,0.9588,-0.4842,-0.7543,0.2592
2015,15,KC,0.7517,1.2142,0.5216,4.255,5.1193,0.8762,2.4679,3.472,0.9544,1.7516,2.7277,0.8911,1.8043,2.7741,0.9578,-0.6573,-1.0639,0.2054
2015,16,KC,0.8327,1.2332,0.5229,4.2462,5.5518,0.8931,2.0586,2.8479,0.9242,1.164,1.8881,0.7862,1.3536,2.2028,0.9233,-0.4587,-0.8178,0.2476
2015,17,KC,0.3719,0.8657,0.4969,4.3067,5.4523,0.8891,2.0559,3.0621,0.9365,0.9916,1.6343,0.7441,1.4549,2.3825,0.9365,-0.7593,-1.4005,0.153
2016,1,KC,5.0265,3.0809,0.6543,-7.4745,-3.9833,0.2526,2.9363,1.546,0.8,-6.1609,-3.1615,0.0669,-0.2582,-0.2218,0.5422,5.9781,3.085,0.9314
2016,2,KC,-1.839,-1.0704,0.3577,-3.1453,-2.3558,0.3785,-4.3662,-2.5919,0.1116,1.5433,0.6268,0.5736,1.7088,1.026,0.7859,3.5127,2.4926,0.8779
2016,3,KC,0.9254,1.2978,0.5275,7.7324,5.5036,0.8914,-7.1493,-5.6518,0.0043,-0.063,-0.2169,0.4283,0.6656,0.3461,0.6587,4.2614,3.4631,0.9536
2016,4,KC,-0.3479,-0.1579,0.4263,2.3215,1.5858,0.6892,-5.6513,-5.1287,0.0089,-0.9488,-1.2072,0.267,-0.3792,-0.4608,0.4905,3.2831,3.1186,0.933
2016,5,KC,-0.3479,-0.0276,0.4349,2.3215,1.6798,0.6949,-5.6513,-5.5708,0.0048,-0.9488,-1.1601,0.2737,-0.3792,-0.4208,0.4988,3.2831,3.4114,0.9509
2016,6,KC,0.931,1.4447,0.5374,4.6105,3.8857,0.8245,-2.5622,-2.7063,0.1009,-1.0853,-1.336,0.2471,-0.7389,-0.8204,0.414,3.2892,3.5676,0.9596
2016,7,KC,1.4472,2.1429,0.5899,3.0668,2.3297,0.7366,-2.0134,-2.328,0.1401,-0.4327,-0.4763,0.3832,-0.4293,-0.6025,0.4606,2.4206,2.7935,0.9081
2016,8,KC,2.6806,3.4818,0.6819,4.3313,3.6671,0.8138,-2.0356,-2.3701,0.1338,-0.0989,-0.1886,0.433,-0.7079,-0.9808,0.3819,2.4712,2.9839,0.9249
2016,9,KC,0.1244,0.3778,0.4632,3.5743,3.3362,0.7961,-1.9044,-2.0935,0.1686,0.8954,1.0692,0.6485,0.4208,0.3234,0.6545,3.0379,3.7479,0.9664
2016,10,KC,-0.8163,-0.786,0.3787,3.3536,3.3048,0.7944,-0.8201,-0.877,0.3644,1.0548,1.3558,0.6989,0.5828,0.4548,0.6834,3.2146,4.201,0.978
2016,11,KC,-0.2578,-0.0814,0.431,1.6739,1.5637,0.6875,-0.682,-0.7316,0.3924,1.1311,1.4219,0.71,0.1888,-0.0078,0.5872,2.928,4.0579,0.9749
2016,12,KC,-0.527,-0.5358,0.3974,-0.5108,-0.7087,0.5131,-0.4518,-0.413,0.4599,1.5976,2.1563,0.8251,1.7008,2.0491,0.91,2.8606,4.1025,0.9761
2016,13,KC,-0.0885,0.1048,0.4451,-0.3603,-0.6587,0.5178,0.1177,0.2126,0.584,1.1706,1.6461,0.7462,1.1512,1.3792,0.8389,2.5792,3.8766,0.9703
2016,14,KC,-0.2733,0.0893,0.4439,1.2576,1.0847,0.6544,-0.2997,-0.428,0.457,0.803,1.2905,0.6882,0.9217,1.264,0.8244,2.4252,3.7673,0.9672
2016,15,KC,-0.6694,-0.3976,0.4076,1.8462,1.7606,0.7003,-0.1662,-0.2987,0.4824,0.1033,0.2496,0.506,0.775,1.0053,0.7821,2.2251,3.5866,0.9605
2016,16,KC,0.1676,0.6556,0.4824,2.6273,2.8202,0.7664,0.2469,0.2217,0.5859,-0.074,-0.019,0.461,0.4231,0.5737,0.7055,2.0837,3.5129,0.9563
2016,17,KC,0.9433,1.8034,0.5634,2.4743,2.5415,0.7495,-0.0671,-0.1683,0.5077,-0.4195,-0.6033,0.3627,0.7736,1.0464,0.7894,2.3569,4.2176,0.9782
2017,1,KC,18.531,9.6707,0.9432,1.4944,-0.2667,0.5493,6.7818,3.3386,0.9496,3.0395,1.1246,0.6584,0.0833,-0.218,0.543,0.5028,0.46,0.5263
2017,2,KC,11.5648,8.4147,0.9129,-3.9962,-2.8853,0.3373,6.2491,4.6929,0.9867,1.4646,0.5561,0.5615,0.7403,0.3496,0.6592,1.9837,1.362,0.7169
2017,3,KC,5.2056,4.9517,0.7725,0.9182,0.2047,0.5893,7.0146,5.5968,0.9952,0.2848,0.0563,0.4741,2.3405,1.6139,0.8662,1.7452,1.4735,0.7385
2017,4,KC,5.9937,5.6422,0.8118,0.5316,0.3247,0.5982,7.0255,6.2124,0.9983,0.2021,-0.0146,0.4618,0.6172,0.4694,0.6869,1.3263,1.2817,0.7011
2017,5,KC,10.0747,9.8201,0.9467,-1.9007,-2.0493,0.4053,5.0334,5.1596,0.9924,0.2993,0.176,0.4942,0.9616,0.8519,0.7571,1.9296,1.9964,0.8175
2017,6,KC,7.8687,8.1305,0.9045,-1.739,-2.109,0.3999,3.6624,3.7406,0.9641,-1.4038,-1.3331,0.2475,1.4405,1.3077,0.8304,2.7102,3.0635,0.9303
2017,7,KC,9.3968,9.2106,0.9331,-4.972,-5.346,0.1694,3.1266,3.4143,0.9521,-1.1739,-1.1907,0.2692,1.5894,1.5826,0.8627,3.2272,3.8341,0.969
2017,8,KC,7.5302,7.4806,0.8865,-3.513,-4.0112,0.2506,2.2368,2.4745,0.8958,-1.0436,-1.0718,0.287,2.7094,2.8675,0.9624,2.863,3.4838,0.9545
2017,9,KC,6.773,6.6106,0.8555,-4.4196,-4.9991,0.1898,2.2589,2.3896,0.8892,-0.9466,-1.0363,0.2916,2.6862,2.9957,0.9677,2.7547,3.4049,0.9507
2017,10,KC,6.773,6.724,0.8607,-4.4196,-5.0065,0.1892,2.2589,2.3368,0.885,-0.9466,-1.0057,0.2963,2.6862,3.0715,0.9699,2.7547,3.624,0.9618
2017,11,KC,5.1088,5.1336,0.7832,-3.989,-4.7395,0.2054,2.1646,2.2935,0.8815,-0.9171,-0.9544,0.3039,2.401,2.997,0.9678,2.6161,3.503,0.9557
2017,12,KC,3.5875,3.5355,0.6855,-3.7824,-4.6008,0.2146,1.472,1.5204,0.7966,-0.2136,-0.0877,0.4489,2.038,2.4924,0.9431,2.2397,3.1334,0.9344
2017,13,KC,4.8162,5.0518,0.7784,-5.7963,-7.4992,0.0781,1.6946,1.8142,0.8328,0.2556,0.5692,0.5638,1.6248,1.9116,0.8972,1.8283,2.8121,0.9102
2017,14,KC,4.3394,4.9531,0.7727,-4.2195,-5.9381,0.1395,1.8686,2.0099,0.8537,-0.1053,0.1532,0.4912,1.349,1.7955,0.8856,1.7811,2.7141,0.9007
2017,15,KC,4.3014,5.1063,0.7816,-2.7885,-4.1043,0.245,2.3342,2.5894,0.9058,-0.5999,-0.5397,0.3729,1.2972,1.7044,0.875,1.5816,2.5399,0.8832
2017,16,KC,5.0095,5.9364,0.8251,-2.4644,-3.6818,0.273,1.7348,1.8486,0.8365,-0.5856,-0.5227,0.3759,1.2648,1.7835,0.8837,1.6107,2.6614,0.8957
2017,17,KC,5.3295,6.5467,0.8526,-2.4516,-3.8638,0.2603,1.5051,1.7635,0.8271,-0.5891,-0.6439,0.3561,1.092,1.4893,0.8529,1.422,2.5087,0.8795
2018,1,KC,14.0677,6.8509,0.8645,-11.9282,-5.4784,0.1632,-1.3065,-0.4048,0.4614,-4.3535,-2.1744,0.1441,9.6837,3.7843,0.9892,10.4775,5.1658,0.9932
2018,2,KC,18.6302,11.78,0.9749,-13.8768,-8.2155,0.0548,0.9499,0.782,0.6836,-1.9717,-1.5163,0.2233,5.9917,3.4158,0.9816,8.998,6.7569,0.9995
2018,3,KC,20.5745,16.0116,0.9963,-12.2255,-8.4712,0.0481,1.4616,1.1358,0.7418,-3.8371,-3.3008,0.0605,4.5559,3.2831,0.9778,6.6256,6.5014,0.9991
2018,4,KC,17.3514,15.218,0.9949,-8.5509,-6.644,0.1087,3.6014,2.9592,0.9313,-5.5261,-4.803,0.0118,3.0276,2.5526,0.9469,4.8466,5.5524,0.9961
2018,5,KC,15.9036,14.4599,0.9922,-3.4199,-3.1845,0.3115,2.4471,2.2589,0.8782,-5.2144,-4.8287,0.0114,2.5816,2.3593,0.9354,3.8908,4.7964,0.9888
2018,6,KC,14.6331,14.1822,0.9911,-3.0583,-3.2078,0.3098,2.642,2.5935,0.9061,-5.7631,-5.5193,0.005,3.8964,3.7347,0.9885,2.5404,3.5217,0.9568
2018,7,KC,15.7665,14.338,0.9919,-1.4344,-1.725,0.4332,2.8384,3.1297,0.94,-3.9939,-4.2525,0.0226,2.9467,3.176,0.9742,1.9965,2.9268,0.9204
2018,8,KC,15.5249,14.2836,0.9916,-1.6144,-1.907,0.4178,2.4899,2.9535,0.931,-4.1288,-4.546,0.0159,2.411,2.5266,0.9451,2.2101,3.133,0.9343
2018,9,KC,16.233,14.9738,0.9941,-2.6078,-2.7157,0.3502,2.8701,3.2692,0.9469,-4.1424,-4.9539,0.0098,2.2128,2.5075,0.9443,2.0609,3.1216,0.9336
2018,10,KC,15.249,14.6715,0.993,-1.9446,-2.1771,0.394,2.7312,3.0542,0.9361,-4.1006,-4.847,0.0112,2.4619,2.88,0.9628,1.4306,2.2925,0.8564
2018,11,KC,14.5598,14.1178,0.9907,-2.5003,-2.9454,0.3312,2.4114,2.7527,0.9173,-3.4573,-4.0525,0.0291,2.5339,3.3464,0.9795,1.4237,2.2688,0.8531
2018,12,KC,14.5598,14.4891,0.9924,-2.5003,-2.9455,0.3312,2.4114,2.7462,0.9169,-3.4573,-4.2668,0.0221,2.5339,3.3623,0.98,1.4237,2.3704,0.8646
2018,13,KC,14.3238,14.8375,0.9933,-3.5034,-4.2044,0.2391,2.5585,3.0648,0.9368,-2.4197,-3.0307,0.0743,2.3904,3.1158,0.9717,1.0622,1.9562,0.8131
2018,14,KC,14.1439,15.5184,0.9956,-3.5589,-4.3797,0.2279,2.7035,3.2362,0.9454,-2.3264,-3.0649,0.0725,1.5674,2.1953,0.9225,0.9369,1.6771,0.7727
2018,15,KC,14.1579,15.882,0.9961,-3.6408,-4.5183,0.2201,2.5564,3.0181,0.9342,-2.6075,-3.4966,0.0506,1.474,2.1093,0.9148,0.8447,1.6013,0.7605
2018,16,KC,13.7179,15.9755,0.9963,-4.507,-5.5489,0.1599,2.6174,3.1196,0.9395,-2.6366,-3.4825,0.0514,1.7743,2.7845,0.9585,0.7988,1.5479,0.7519
2018,17,KC,13.5378,16.3528,0.9972,-3.0088,-4.0957,0.2456,2.506,3.1992,0.9436,-2.3079,-3.1831,0.0657,1.6233,2.4251,0.9397,0.4349,1.0298,0.6533
2019,1,KC,22.7609,10.5429,0.96,-11.0939,-4.956,0.1919,2.8187,1.1168,0.7387,1.6935,0.8041,0.6025,4.5236,1.5779,0.8623,-0.3815,0.2018,0.4623
2019,2,KC,21.2681,12.8771,0.9849,-0.2189,-0.1417,0.5599,-2.4475,-1.8104,0.2094,-1.3298,-0.6071,0.3617,1.9076,0.9432,0.7713,0.7099,0.8173,0.609
2019,3,KC,20.5225,14.5153,0.9926,-0.4303,-0.1287,0.5606,-0.5424,-0.5976,0.4209,-5.7262,-3.6644,0.0428,1.2474,0.7361,0.7347,0.4261,0.716,0.5881
2019,4,KC,18.003,14.4708,0.9924,-1.174,-0.5002,0.5311,-0.7148,-0.8218,0.3748,-1.4313,-0.802,0.329,-1.3381,-1.64,0.2535,-0.2325,-0.006,0.413
2019,5,KC,13.4121,10.9743,0.9663,-0.2135,0.066,0.5784,-0.8354,-1.1642,0.3112,-2.2118,-1.4159,0.2367,-1.023,-1.4719,0.2833,-0.576,-0.3833,0.3294
2019,6,KC,11.2086,9.6924,0.9437,-2.2632,-1.811,0.4263,-0.0526,-0.4712,0.448,-2.1086,-1.4273,0.2352,-1.4095,-2.0604,0.1868,0.1541,0.5901,0.5578
2019,7,KC,10.0866,8.4679,0.9142,1.613,1.7,0.6959,-0.3269,-0.6323,0.4132,-2.0049,-1.6378,0.2076,-1.1618,-1.789,0.2296,0.8717,1.4927,0.7429
2019,8,KC,9.5978,8.0965,0.9036,0.0753,0.4102,0.6043,-0.2424,-0.6093,0.418,-2.1228,-1.7522,0.1941,-1.4546,-2.1588,0.173,0.9037,1.4739,0.7389
2019,9,KC,8.8704,7.4802,0.8863,-0.4428,0.1575,0.5851,0.6301,0.4142,0.6201,-1.4325,-1.2044,0.2674,-1.5765,-2.3933,0.1434,1.0058,1.693,0.7754
2019,10,KC,9.8678,8.8656,0.9252,-0.1597,0.2721,0.5942,-0.1838,-0.5841,0.4243,-2.2933,-2.1141,0.1503,-1.5208,-2.4015,0.1422,0.9042,1.5731,0.7571
2019,11,KC,9.1688,8.3759,0.912,0.4032,0.7579,0.6312,-0.1265,-0.488,0.4439,-2.2979,-2.2904,0.1311,-1.1482,-1.8939,0.2126,0.9705,1.6652,0.7704
2019,12,KC,9.1688,8.7393,0.9217,0.4032,0.6253,0.6216,-0.1265,-0.4724,0.4477,-2.2979,-2.3675,0.1236,-1.1482,-1.97,0.2008,0.9705,1.8199,0.7958
2019,13,KC,9.2752,9.3168,0.9354,0.9599,1.2598,0.6674,-0.2207,-0.561,0.4289,-2.2952,-2.4764,0.1131,-0.7998,-1.4435,0.2882,1.8595,3.3185,0.9456
2019,14,KC,8.859,9.3157,0.9354,1.655,2.0156,0.7182,-0.0435,-0.3909,0.4635,-2.147,-2.4875,0.1117,-0.7311,-1.3433,0.3082,2.0443,3.6472,0.9628
2019,15,KC,9.3051,9.9002,0.9483,2.0658,2.6138,0.7532,0.0155,-0.3591,0.47,-1.9404,-2.2652,0.1338,-0.763,-1.5059,0.2774,1.806,3.3964,0.9503
2019,16,KC,9.8429,10.8782,0.9651,2.8965,3.5621,0.8082,-0.0487,-0.4966,0.4423,-2.0825,-2.3821,0.1224,-0.3592,-0.8602,0.4059,1.5436,2.9575,0.923
2019,17,KC,9.1702,10.2706,0.9555,2.3243,2.9346,0.7726,0.7376,0.5875,0.6502,-2.1299,-2.5128,0.1096,0.1069,-0.1939,0.5483,1.4701,2.952,0.9222
2020,1,KC,13.1834,5.9993,0.828,-1.0979,-0.3249,0.5447,3.2391,1.4186,0.7846,-6.6371,-3.0796,0.0718,3.0458,1.4618,0.8493,2.5614,1.8106,0.795
2020,2,KC,8.8455,5.2404,0.7894,-2.1878,-1.2325,0.4706,2.4539,1.3687,0.7773,-4.0506,-2.3117,0.1287,2.22,1.4025,0.8418,2.6531,3.0417,0.9288
2020,3,KC,17.9925,12.392,0.9802,3.9749,2.7639,0.7627,-1.4463,-1.3102,0.286,-3.699,-2.3086,0.1292,0.3558,-0.1393,0.5598,-0.9473,-0.6358,0.2812
2020,4,KC,15.2903,12.607,0.9821,6.9513,5.41,0.8874,-0.9834,-1.2072,0.3038,-3.4684,-2.352,0.1251,0.4493,0.041,0.5976,-1.3216,-1.1218,0.1965
2020,5,KC,12.5364,10.7456,0.963,2.3117,1.8649,0.7076,-0.3657,-0.8799,0.3635,-3.3198,-2.4213,0.1188,0.6682,0.3352,0.6573,-1.6713,-1.6202,0.1247
2020,6,KC,12.8582,11.8242,0.9752,1.6948,1.3102,0.671,1.0893,0.6793,0.6658,-2.6058,-1.9944,0.163,0.1206,-0.3779,0.509,-1.9247,-2.014,0.081
2020,7,KC,10.9815,10.2147,0.9544,3.6467,3.0012,0.7767,1.6483,1.5401,0.7992,-2.1195,-1.8391,0.182,1.6112,1.7603,0.8808,-1.8077,-2.058,0.0774
2020,8,KC,12.671,12.1783,0.9784,3.9792,3.3389,0.7962,0.4951,0.2162,0.5847,-1.8428,-1.5744,0.2152,1.278,1.4426,0.8473,-1.9991,-2.3329,0.0559
2020,9,KC,12.6041,12.8241,0.984,0.9839,1.0772,0.654,0.5251,0.2932,0.5982,-1.6227,-1.5066,0.225,1.5329,1.9161,0.8979,-1.3205,-1.4561,0.1443
2020,10,KC,12.6041,13.7114,0.989,0.9839,0.8572,0.6397,0.5251,0.3653,0.611,-1.6227,-1.5594,0.218,1.5329,1.9126,0.8975,-1.3205,-1.4075,0.1524
2020,11,KC,13.0098,14.3298,0.9918,-0.3349,-0.5026,0.5308,0.878,0.9011,0.7042,-1.4212,-1.489,0.2273,1.1948,1.5334,0.8577,-1.241,-1.5916,0.128
