season,week,team,pass_off_value_pre,rush_off_value_pre,st_off_value_pre,pass_def_value_pre,rush_def_value_pre,st_def_value_pre,pass_off_value_post,rush_off_value_post,st_off_value_post,pass_def_value_post,rush_def_value_post,st_def_value_post,off_value_pre,def_value_pre,total_value_pre,off_value_post,def_value_post,total_value_post
2006,6,ARI,-0.1058,-0.7463,-0.1163,-0.5147,-0.0359,-0.4087,-0.0842,-0.9893,-0.2018,0.8509,-0.0568,-0.4026,-0.9684,-0.9593,-1.9277,-1.2752,0.3915,-0.8838
2006,7,ARI,-0.0994,-0.9893,-0.2018,0.8509,-0.0556,-0.4029,-0.9805,-0.9951,-0.2544,0.6228,0.0759,-0.4068,-1.2904,0.3924,-0.898,-2.2299,0.2919,-1.938
2006,8,ARI,-1.0274,-0.9951,-0.2544,0.6228,0.0776,-0.4072,-1.4533,-0.6568,-0.2138,0.3295,-0.1049,-0.4094,-2.2769,0.2932,-1.9838,-2.3239,-0.1848,-2.5087
2006,9,ARI,-1.0274,-0.9951,-0.2544,0.6228,0.0776,-0.4072,-1.4533,-0.6568,-0.2138,0.3295,-0.1049,-0.4094,-2.2769,0.2932,-1.9838,-2.3239,-0.1848,-2.5087
2006,10,ARI,-1.5163,-0.6568,-0.2138,0.3295,-0.1039,-0.4098,-1.3064,-0.6567,-0.2504,-0.4887,0.0387,-0.4073,-2.3869,-0.1842,-2.5712,-2.2136,-0.8573,-3.0709
2006,11,ARI,-1.3622,-0.6567,-0.2504,-0.4887,0.0403,-0.4077,-1.0056,-0.5359,-0.339,-0.4116,-0.0053,-0.3919,-2.2693,-0.8561,-3.1254,-1.8804,-0.8088,-2.6892
2006,12,ARI,-1.0512,-0.5359,-0.339,-0.4116,-0.0038,-0.3919,-0.7074,-0.5723,-0.2251,-0.7969,0.0753,-0.4112,-1.9261,-0.8074,-2.7334,-1.5048,-1.1328,-2.6376
2006,13,ARI,-0.7468,-0.5723,-0.2251,-0.7969,0.0771,-0.4119,-0.3309,-0.5017,-0.3049,-0.5806,0.0613,-0.4125,-1.5441,-1.1317,-2.6758,-1.1375,-0.9317,-2.0692
2006,14,ARI,-0.3621,-0.5017,-0.3049,-0.5806,0.063,-0.4132,0.1089,-0.4859,-0.346,-0.7688,0.1175,-0.4022,-1.1687,-0.9307,-2.0994,-0.723,-1.0535,-1.7765
2006,15,ARI,0.0949,-0.4859,-0.346,-0.7688,0.1195,-0.4025,-0.3777,-0.3028,-0.3564,-1.4183,0.1896,-0.4371,-0.7369,-1.0518,-1.7887,-1.0368,-1.6657,-2.7026
2006,16,ARI,-0.4102,-0.3028,-0.3564,-1.4183,0.1919,-0.4386,0.1737,-0.3563,-0.3106,-1.3166,0.1496,-0.5504,-1.0694,-1.665,-2.7344,-0.4933,-1.7174,-2.2107
2006,17,ARI,0.1557,-0.3563,-0.3106,-1.3166,0.1517,-0.5559,0.7132,-0.1365,-0.2841,-1.3334,0.0833,-0.6742,-0.5113,-1.7208,-2.2321,0.2926,-1.9243,-1.6317
2007,1,ARI,0.4701,-0.0843,-0.1903,-0.7203,0.0395,-0.4688,0.2335,-0.0247,-0.1898,-0.5804,0.0052,-0.4921,0.1955,-1.1496,-0.9541,0.019,-1.0673,-1.0482
2007,2,ARI,0.2242,-0.0247,-0.1898,-0.5804,0.0051,-0.4929,0.2658,0.2059,-0.2218,-0.9968,0.018,-0.4574,0.0097,-1.0682,-1.0585,0.2498,-1.4362,-1.1864
2007,3,ARI,0.2581,0.2059,-0.2218,-0.9968,0.0179,-0.4569,0.6077,0.2949,-0.2895,-1.2393,0.013,-0.4233,0.2421,-1.4359,-1.1938,0.6131,-1.6496,-1.0366
2007,4,ARI,0.6095,0.2949,-0.2895,-1.2393,0.0129,-0.4217,0.7355,0.3369,-0.3102,-1.2447,0.1848,-0.3417,0.6149,-1.6481,-1.0332,0.7623,-1.4016,-0.6393
2007,5,ARI,0.7422,0.3369,-0.3102,-1.2447,0.1855,-0.3372,0.9026,0.3477,-0.3601,-1.0015,0.0937,-0.3595,0.769,-1.3964,-0.6274,0.8902,-1.2673,-0.3771
2007,6,ARI,0.9147,0.3477,-0.3601,-1.0015,0.094,-0.3558,0.126,0.3223,-0.3012,-1.1214,0.006,-0.315,0.9023,-1.2632,-0.361,0.147,-1.4304,-1.2834
2007,7,ARI,0.1174,0.3223,-0.3012,-1.1214,0.0059,-0.31,0.1624,0.1432,-0.4095,-1.0263,0.0188,-0.2457,0.1384,-1.4255,-1.2871,-0.1039,-1.2532,-1.3571
2007,8,ARI,0.1174,0.3223,-0.3012,-1.1214,0.0059,-0.31,0.1624,0.1432,-0.4095,-1.0263,0.0188,-0.2457,0.1384,-1.4255,-1.2871,-0.1039,-1.2532,-1.3571
2007,9,ARI,0.1549,0.1432,-0.4095,-1.0263,0.0188,-0.2384,-0.2352,0.1747,-0.3587,-1.3301,0.0425,-0.1799,-0.1113,-1.2459,-1.3572,-0.4192,-1.4674,-1.8866
2007,10,ARI,-0.2536,0.1747,-0.3587,-1.3301,0.0426,-0.1704,-0.0467,-0.0035,-0.3121,-1.3525,0.1484,-0.1356,-0.4375,-1.4579,-1.8954,-0.3624,-1.3396,-1.702
2007,11,ARI,-0.0571,-0.0035,-0.3121,-1.3525,0.1487,-0.125,0.0245,-0.039,-0.4631,-0.9046,0.1796,-0.1501,-0.3728,-1.3289,-1.7017,-0.4776,-0.8751,-1.3527
2007,12,ARI,0.0168,-0.039,-0.4631,-0.9046,0.18,-0.1404,0.0815,0.1602,-0.5641,-1.2272,0.1418,-0.1181,-0.4853,-0.865,-1.3503,-0.3224,-1.2035,-1.5259
2007,13,ARI,0.0748,0.1602,-0.5641,-1.2272,0.142,-0.1077,0.1582,0.0884,-0.4616,-1.1503,0.1379,-0.1234,-0.3292,-1.193,-1.5221,-0.215,-1.1358,-1.3508
2007,14,ARI,0.1538,0.0884,-0.4616,-1.1503,0.1381,-0.1135,0.0282,0.0967,-0.4157,-1.7202,0.1244,-0.0961,-0.2194,-1.1257,-1.3452,-0.2908,-1.6919,-1.9827
2007,15,ARI,0.0213,0.0967,-0.4157,-1.7202,0.1245,-0.0859,-0.099,0.2442,-0.422,-1.9695,0.0562,-0.0504,-0.2977,-1.6816,-1.9793,-0.2768,-1.9637,-2.2405
2007,16,ARI,-0.1104,0.2442,-0.422,-1.9695,0.0559,-0.0391,0.3991,0.1249,-0.4374,-2.3902,-0.0171,-0.0342,-0.2882,-1.9526,-2.2408,0.0866,-2.4414,-2.3548
2007,17,ARI,0.4023,0.1249,-0.4374,-2.3902,-0.0176,-0.0226,0.9847,0.0755,-0.4802,-1.5586,0.0452,-0.0747,0.0899,-2.4305,-2.3406,0.58,-1.5881,-1.0081
2008,1,ARI,1.1936,0.0466,-0.3217,-0.8419,0.0215,-0.0519,1.3693,0.1502,-0.3761,-0.7127,-0.1184,0.0016,0.9185,-0.8724,0.0461,1.1434,-0.8295,0.3139
2008,2,ARI,1.3759,0.1502,-0.3761,-0.7127,-0.119,0.003,2.6323,0.0824,-0.3064,-0.8312,-0.1485,-0.0113,1.15,-0.8287,0.3213,2.4084,-0.991,1.4173
2008,3,ARI,2.6808,0.0824,-0.3064,-0.8312,-0.1492,-0.0104,2.7662,0.2014,-0.3459,-0.9871,-0.2502,0.001,2.4569,-0.9909,1.4661,2.6218,-1.2363,1.3854
2008,4,ARI,2.8181,0.2014,-0.3459,-0.9871,-0.2514,0.0022,2.8671,0.3182,-0.4393,-1.5491,-0.3573,0.0192,2.6736,-1.2362,1.4373,2.7459,-1.8872,0.8587
2008,5,ARI,2.9196,0.3182,-0.4393,-1.5491,-0.359,0.0208,3.6518,0.3659,-0.4178,-1.5053,-0.3597,0.0139,2.7984,-1.8872,0.9112,3.5999,-1.8511,1.7488
2008,6,ARI,3.7329,0.3659,-0.4178,-1.5053,-0.3614,0.0154,3.8019,0.2679,-0.3199,-1.4742,-0.1974,0.0408,3.681,-1.8514,1.8297,3.75,-1.6308,2.1191
2008,7,ARI,3.7329,0.3659,-0.4178,-1.5053,-0.3614,0.0154,3.8019,0.2679,-0.3199,-1.4742,-0.1974,0.0408,3.681,-1.8514,1.8297,3.75,-1.6308,2.1191
2008,8,ARI,3.8855,0.2679,-0.3199,-1.4742,-0.1983,0.0426,4.3331,0.2294,-0.333,-1.5226,-0.3121,0.0134,3.8336,-1.6299,2.2037,4.2295,-1.8213,2.4082
2008,9,ARI,4.4285,0.2294,-0.333,-1.5226,-0.3136,0.0143,4.512,0.3549,-0.4114,-1.2303,-0.1938,0.0182,4.3249,-1.8218,2.5031,4.4555,-1.4059,3.0497
2008,10,ARI,4.6107,0.3549,-0.4114,-1.2303,-0.1947,0.0193,5.1122,0.2031,-0.4783,-1.4821,-0.1032,-0.0704,4.5542,-1.4058,3.1484,4.837,-1.6557,3.1814
2008,11,ARI,5.2303,0.2031,-0.4783,-1.4821,-0.1037,-0.0725,5.4642,0.2512,-0.4569,-1.6545,-0.0401,-0.1052,4.9551,-1.6584,3.2967,5.2585,-1.7999,3.4586
2008,12,ARI,5.5909,0.2512,-0.4569,-1.6545,-0.0404,-0.1085,5.9061,0.1408,-0.3504,-1.9539,-0.0525,-0.2299,5.3851,-1.8035,3.5816,5.6965,-2.2363,3.4602
2008,13,ARI,6.0418,0.1408,-0.3504,-1.9539,-0.0529,-0.2367,5.514,0.1342,-0.2022,-2.247,-0.2067,-0.2889,5.8322,-2.2435,3.5887,5.446,-2.7425,2.7034
2008,14,ARI,5.6292,0.1342,-0.2022,-2.247,-0.2075,-0.2975,5.5454,0.1111,-0.2307,-2.1486,-0.0942,-0.262,5.5612,-2.752,2.8092,5.4258,-2.5047,2.9211
2008,15,ARI,5.6579,0.1111,-0.2307,-2.1486,-0.0945,-0.2694,4.9176,0.2214,-0.4326,-2.3548,-0.1833,-0.1591,5.5383,-2.5125,3.0258,4.7065,-2.6972,2.0092
2008,16,ARI,5.0121,0.2214,-0.4326,-2.3548,-0.1838,-0.1639,4.127,0.0666,-0.4557,-2.8697,-0.2268,-0.1576,4.8009,-2.7025,2.0984,3.7379,-3.2541,0.4837
2008,17,ARI,4.1909,0.0666,-0.4557,-2.8697,-0.2274,-0.1622,4.3921,0.233,-0.4547,-2.9814,-0.156,-0.1214,3.8018,-3.2593,0.5425,4.1704,-3.2589,0.9115
2009,1,ARI,4.0742,0.1439,-0.3046,-1.6106,-0.074,-0.0844,3.4507,0.1109,-0.284,-1.7632,0.1607,-0.0615,3.9135,-1.769,2.1444,3.2775,-1.664,1.6135
2009,2,ARI,3.4348,0.1109,-0.284,-1.7632,0.1618,-0.0607,3.9818,0.1612,-0.3354,-1.7081,0.1614,-0.0208,3.2616,-1.6621,1.5995,3.8076,-1.5675,2.2401
2009,3,ARI,3.9824,0.1612,-0.3354,-1.7081,0.1625,-0.0186,3.7918,0.0481,-0.3223,-2.1376,0.1981,0.0313,3.8082,-1.5643,2.2439,3.5176,-1.9081,1.6094
2009,4,ARI,3.9824,0.1612,-0.3354,-1.7081,0.1625,-0.0186,3.7918,0.0481,-0.3223,-2.1376,0.1981,0.0313,3.8082,-1.5643,2.2439,3.5176,-1.9081,1.6094
2009,5,ARI,3.7903,0.0481,-0.3223,-2.1376,0.1994,0.0349,3.7192,0.0946,-0.347,-2.188,0.3309,0.1059,3.516,-1.9032,1.6128,3.4669,-1.7512,1.7157
2009,6,ARI,3.7149,0.0946,-0.347,-2.188,0.3327,0.1121,4.0879,-0.1042,-0.3783,-1.4097,0.3377,0.19,3.4625,-1.7432,1.7193,3.6054,-0.882,2.7233
2009,7,ARI,4.0973,-0.1042,-0.3783,-1.4097,0.3396,0.199,3.5221,0.008,-0.3458,-0.9279,0.3214,0.2212,3.6148,-0.8712,2.7436,3.1843,-0.3854,2.799
2009,8,ARI,3.5093,0.008,-0.3458,-0.9279,0.3231,0.2309,2.6263,0.2635,-0.3273,-0.904,0.1946,0.2408,3.1715,-0.3739,2.7976,2.5625,-0.4685,2.094
2009,9,ARI,2.5863,0.2635,-0.3273,-0.904,0.1961,0.2507,3.2075,0.4483,-0.3042,-0.9025,0.1636,0.2731,2.5225,-0.4572,2.0653,3.3517,-0.4659,2.8858
2009,10,ARI,3.1872,0.4483,-0.3042,-0.9025,0.165,0.2837,3.9703,0.4036,-0.3121,-0.9241,-0.0752,0.3028,3.3313,-0.4539,2.8775,4.0618,-0.6965,3.3653
2009,11,ARI,3.9797,0.4036,-0.3121,-0.9241,-0.075,0.314,4.2029,0.5168,-0.3694,-0.793,-0.024,0.2759,4.0713,-0.6851,3.3862,4.3503,-0.5412,3.8091
2009,12,ARI,4.2193,0.5168,-0.3694,-0.793,-0.0236,0.2861,4.4052,0.547,-0.1208,-0.9105,-0.2307,0.2435,4.3667,-0.5305,3.8363,4.8314,-0.8977,3.9337
2009,13,ARI,4.4267,0.547,-0.1208,-0.9105,-0.2312,0.2524,5.0569,0.4253,-0.1247,-0.7082,-0.1433,0.2694,4.8529,-0.8893,3.9636,5.3575,-0.5822,4.7753
2009,14,ARI,5.1001,0.4253,-0.1247,-0.7082,-0.1434,0.2788,4.3029,0.4382,-0.0979,-0.3413,-0.3401,0.2944,5.4007,-0.5728,4.8278,4.6433,-0.387,4.2563
2009,15,ARI,4.3207,0.4382,-0.0979,-0.3413,-0.341,0.3044,3.4894,0.4826,-0.0064,-0.1308,-0.3109,0.2741,4.661,-0.3779,4.2831,3.9656,-0.1676,3.798
2009,16,ARI,3.4745,0.4826,-0.0064,-0.1308,-0.3116,0.2833,3.5103,0.5374,-0.0116,0.0657,-0.3147,0.2517,3.9507,-0.1591,3.7916,4.0361,0.0026,4.0387
2009,17,ARI,3.4967,0.5374,-0.0116,0.0657,-0.3154,0.2598,2.5994,0.5142,-0.0223,-0.173,-0.3115,0.2315,4.0225,0.01,4.0325,3.0913,-0.253,2.8383
2010,1,ARI,-0.2758,0.3175,-0.015,-0.0934,-0.1478,0.1609,-0.0711,0.1583,-0.0399,0.0831,-0.1723,0.1863,0.0267,-0.0803,-0.0535,0.0474,0.0971,0.1445
2010,2,ARI,-0.0644,0.1583,-0.0399,0.0831,-0.1724,0.1872,-1.0446,0.3282,-0.185,-0.4467,-0.3092,0.2038,0.0541,0.0979,0.1519,-0.9014,-0.5521,-1.4536
2010,3,ARI,-1.0742,0.3282,-0.185,-0.4467,-0.3097,0.2052,-1.1605,0.341,-0.0262,-0.7121,-0.3029,0.1269,-0.931,-0.5512,-1.4822,-0.8457,-0.888,-1.7337
2010,4,ARI,-1.193,0.341,-0.0262,-0.7121,-0.3033,0.1264,-2.4398,0.3585,0.0579,-0.8761,-0.3593,0.1328,-0.8781,-0.889,-1.7671,-2.0234,-1.1025,-3.1259
2010,5,ARI,-2.521,0.3585,0.0579,-0.8761,-0.3599,0.1325,-2.386,0.0846,0.1557,-0.3504,-0.328,0.1652,-2.1046,-1.1035,-3.2081,-2.1457,-0.5132,-2.6589
2010,6,ARI,-2.521,0.3585,0.0579,-0.8761,-0.3599,0.1325,-2.386,0.0846,0.1557,-0.3504,-0.328,0.1652,-2.1046,-1.1035,-3.2081,-2.1457,-0.5132,-2.6589
2010,7,ARI,-2.4624,0.0846,0.1557,-0.3504,-0.3285,0.1661,-3.1598,0.2799,0.0801,-0.3774,-0.1674,0.1017,-2.2222,-0.5128,-2.735,-2.7998,-0.4431,-3.243
2010,8,ARI,-3.2629,0.2799,0.0801,-0.3774,-0.1673,0.1009,-3.715,0.4716,0.216,-0.7572,-0.1598,0.142,-2.9029,-0.4437,-3.3467,-3.0274,-0.775,-3.8023
2010,9,ARI,-3.8317,0.4716,0.216,-0.7572,-0.1596,0.1423,-3.5898,0.3407,0.2454,-1.0709,-0.1189,0.2356,-3.144,-0.7744,-3.9185,-3.0037,-0.9542,-3.9579
2010,10,ARI,-3.6972,0.3407,0.2454,-1.0709,-0.1186,0.2394,-4.0546,0.3709,0.1862,-1.6547,-0.1057,0.2541,-3.111,-0.9501,-4.0611,-3.4975,-1.5064,-5.0039
2010,11,ARI,-4.1691,0.3709,0.1862,-1.6547,-0.1053,0.2583,-3.9579,0.3479,0.139,-1.8447,-0.2711,0.2481,-3.612,-1.5018,-5.1137,-3.4711,-1.8678,-5.3389
2010,12,ARI,-4.0669,0.3479,0.139,-1.8447,-0.2715,0.2521,-4.5436,0.1862,0.1528,-1.8223,-0.4241,0.3215,-3.5801,-1.8642,-5.4442,-4.2045,-1.9249,-6.1294
2010,13,ARI,-4.6701,0.1862,0.1528,-1.8223,-0.4248,0.3276,-5.4207,0.2541,0.1146,-1.8062,-0.2634,0.2345,-4.331,-1.9194,-6.2505,-5.0519,-1.8351,-6.887
2010,14,ARI,-5.5741,0.2541,0.1146,-1.8062,-0.2633,0.2372,-6.2612,0.4592,0.1438,-0.7248,-0.2243,0.2261,-5.2054,-1.8323,-7.0376,-5.6582,-0.723,-6.3812
2010,15,ARI,-6.4408,0.4592,0.1438,-0.7248,-0.224,0.2286,-6.6078,0.4236,0.1803,-0.908,-0.1299,0.1356,-5.8378,-0.7202,-6.5579,-6.0039,-0.9023,-6.9062
2010,16,ARI,-6.7938,0.4236,0.1803,-0.908,-0.1293,0.1348,-6.6338,0.3302,0.1763,-0.5511,-0.29,0.1041,-6.19,-0.9025,-7.0925,-6.1273,-0.7369,-6.8642
2010,17,ARI,-6.8162,0.3302,0.1763,-0.5511,-0.2902,0.1023,-7.2063,0.397,0.2319,-0.8335,-0.3295,0.1435,-6.3097,-0.739,-7.0487,-6.5773,-1.0195,-7.5969
2011,1,ARI,-3.9699,0.2451,0.1554,-0.4503,-0.1563,0.0997,-3.2365,0.1897,0.0843,-0.9255,-0.0958,0.203,-3.5694,-0.5068,-4.0762,-2.9625,-0.8183,-3.7808
2011,2,ARI,-3.2146,0.1897,0.0843,-0.9255,-0.0955,0.2063,-3.0601,0.4559,0.0597,-1.1276,-0.2414,0.2297,-2.9406,-0.8147,-3.7553,-2.5444,-1.1393,-3.6837
2011,3,ARI,-3.0329,0.4559,0.0597,-1.1276,-0.2418,0.2338,-2.8973,0.4212,-0.0557,-1.1814,-0.1868,0.2139,-2.5173,-1.1356,-3.6529,-2.5318,-1.1543,-3.6861
2011,4,ARI,-2.8656,0.4212,-0.0557,-1.1814,-0.187,0.2173,-2.7832,0.5704,-0.1097,-1.5181,-0.1477,0.2222,-2.5001,-1.151,-3.6511,-2.3225,-1.4436,-3.7661
2011,5,ARI,-2.7484,0.5704,-0.1097,-1.5181,-0.1477,0.2257,-3.2579,0.4156,-0.1525,-1.5276,-0.2226,0.2491,-2.2877,-1.44,-3.7278,-2.9948,-1.501,-4.4959
2011,6,ARI,-2.7484,0.5704,-0.1097,-1.5181,-0.1477,0.2257,-3.2579,0.4156,-0.1525,-1.5276,-0.2226,0.2491,-2.2877,-1.44,-3.7278,-2.9948,-1.501,-4.4959
2011,7,ARI,-3.233,0.4156,-0.1525,-1.5276,-0.2228,0.2535,-2.5513,0.4661,-0.2091,-2.2382,-0.2388,0.2255,-2.9699,-1.4969,-4.4668,-2.2943,-2.2514,-4.5457
2011,8,ARI,-2.4996,0.4661,-0.2091,-2.2382,-0.2391,0.229,-2.4751,0.5623,-0.2038,-2.2366,-0.3738,0.3076,-2.2426,-2.2483,-4.4908,-2.1166,-2.3029,-4.4195
2011,9,ARI,-2.4227,0.5623,-0.2038,-2.2366,-0.3748,0.3135,-2.2182,0.4819,-0.2181,-2.1555,-0.362,0.3483,-2.0641,-2.2979,-4.362,-1.9544,-2.1693,-4.1236
2011,10,ARI,-2.1579,0.4819,-0.2181,-2.1555,-0.3628,0.3551,-1.8443,0.4318,-0.3567,-1.3362,-0.4018,0.3216,-1.8942,-2.1633,-4.0575,-1.7692,-1.4163,-3.1855
2011,11,ARI,-1.7736,0.4318,-0.3567,-1.3362,-0.4027,0.3274,-2.4342,0.4976,-0.3233,-1.634,-0.3622,0.3606,-1.6985,-1.4116,-3.1101,-2.2599,-1.6356,-3.8955
2011,12,ARI,-2.3888,0.4976,-0.3233,-1.634,-0.3631,0.3675,-2.7924,0.6712,-0.427,-1.4003,-0.3603,0.4169,-2.2144,-1.6296,-3.844,-2.5482,-1.3437,-3.892
2011,13,ARI,-2.7571,0.6712,-0.427,-1.4003,-0.3612,0.4248,-2.4217,0.7295,-0.4189,-1.2299,-0.3808,0.4488,-2.513,-1.3367,-3.8497,-2.1111,-1.1618,-3.273
2011,14,ARI,-2.3749,0.7295,-0.4189,-1.2299,-0.3818,0.4576,-2.2191,0.596,-0.5015,-0.6468,-0.3666,0.4608,-2.0644,-1.1541,-3.2185,-2.1247,-0.5527,-2.6774
2011,15,ARI,-2.1666,0.596,-0.5015,-0.6468,-0.3675,0.4696,-2.0489,0.6135,-0.5234,-0.6481,-0.4532,0.4998,-2.0722,-0.5447,-2.6169,-1.9588,-0.6015,-2.5603
2011,16,ARI,-1.9939,0.6135,-0.5234,-0.6481,-0.4545,0.5097,-2.3632,0.6555,-0.5383,-0.687,-0.4519,0.5635,-1.9039,-0.5929,-2.4967,-2.246,-0.5754,-2.8214
2011,17,ARI,-2.319,0.6555,-0.5383,-0.687,-0.4532,0.5753,-2.441,0.6182,-0.4829,-0.3079,-0.612,0.6315,-2.2018,-0.5649,-2.7666,-2.3058,-0.2883,-2.5941
2012,1,ARI,-2.7393,0.3817,-0.3236,-0.1663,-0.2903,0.4391,-2.6205,0.2654,-0.3512,-0.113,-0.2339,0.4443,-2.6812,-0.0175,-2.6988,-2.7062,0.0973,-2.6089
2012,2,ARI,-2.6158,0.2654,-0.3512,-0.113,-0.2336,0.4444,-2.7171,0.2476,-0.2994,0.2198,-0.1304,0.4669,-2.7016,0.0978,-2.6038,-2.7689,0.5564,-2.2125
2012,3,ARI,-2.7159,0.2476,-0.2994,0.2198,-0.1296,0.4679,-2.3504,0.1016,-0.1736,1.2089,-0.1774,0.4604,-2.7677,0.5581,-2.2096,-2.4223,1.4919,-0.9304
2012,4,ARI,-2.3386,0.1016,-0.1736,1.2089,-0.1768,0.4612,-2.605,0.0282,-0.0603,0.8355,-0.0844,0.4995,-2.4105,1.4933,-0.9172,-2.6371,1.2506,-1.3865
2012,5,ARI,-2.5993,0.0282,-0.0603,0.8355,-0.0834,0.5016,-3.0222,0.0015,-0.1128,0.8781,-0.1541,0.4723,-2.6314,1.2537,-1.3777,-3.1335,1.1962,-1.9373
2012,6,ARI,-3.0247,0.0015,-0.1128,0.8781,-0.1535,0.4734,-3.9488,0.0464,-0.0062,1.2986,-0.2948,0.4574,-3.136,1.198,-1.938,-3.9086,1.4612,-2.4474
2012,7,ARI,-3.9868,0.0464,-0.0062,1.2986,-0.2947,0.458,-4.6401,0.177,-0.0937,1.5776,-0.3483,0.4805,-3.9466,1.4619,-2.4847,-4.5568,1.7098,-2.847
2012,8,ARI,-4.7038,0.177,-0.0937,1.5776,-0.3484,0.4819,-4.8389,0.1484,-0.1386,1.1927,-0.2553,0.4656,-4.6205,1.7111,-2.9094,-4.829,1.403,-3.426
2012,9,ARI,-4.9061,0.1484,-0.1386,1.1927,-0.255,0.4666,-4.7465,0.0958,-0.1819,1.1584,-0.263,0.4442,-4.8963,1.4043,-3.492,-4.8326,1.3396,-3.493
2012,10,ARI,-4.9061,0.1484,-0.1386,1.1927,-0.255,0.4666,-4.7465,0.0958,-0.1819,1.1584,-0.263,0.4442,-4.8963,1.4043,-3.492,-4.8326,1.3396,-3.493
2012,11,ARI,-4.8076,0.0958,-0.1819,1.1584,-0.2628,0.4445,-5.693,0.1083,-0.13,1.9576,-0.1827,0.4031,-4.8936,1.3401,-3.5535,-5.7147,2.1781,-3.5366
2012,12,ARI,-5.7787,0.1083,-0.13,1.9576,-0.1822,0.4022,-6.3752,-0.0339,-0.1018,1.8191,-0.205,0.4673,-5.8004,2.1776,-3.6228,-6.5109,2.0814,-4.4295
2012,13,ARI,-6.4799,-0.0339,-0.1018,1.8191,-0.2045,0.4686,-7.1627,-0.1999,-0.0159,2.4794,-0.2485,0.5152,-6.6156,2.0832,-4.5324,-7.3785,2.7461,-4.6324
2012,14,ARI,-7.2886,-0.1999,-0.0159,2.4794,-0.2481,0.518,-8.7369,-0.2135,0.0191,2.1955,-0.4289,0.431,-7.5044,2.7493,-4.755,-8.9313,2.1976,-6.7337
2012,15,ARI,-8.9196,-0.2135,0.0191,2.1955,-0.4291,0.4309,-8.8457,-0.2995,0.1147,2.9436,-0.3523,0.4194,-9.114,2.1973,-6.9166,-9.0304,3.0107,-6.0197
2012,16,ARI,-9.0268,-0.2995,0.1147,2.9436,-0.3521,0.4189,-9.5276,-0.6346,0.3363,2.8464,-0.3541,0.4656,-9.2115,3.0104,-6.2011,-9.8259,2.9579,-6.868
2012,17,ARI,-9.7239,-0.6346,0.3363,2.8464,-0.3539,0.4659,-9.3472,-0.5846,0.389,2.3671,-0.3478,0.4917,-10.0221,2.9584,-7.0638,-9.5428,2.5109,-7.0318
2013,1,ARI,-4.4199,-0.3609,0.2606,1.2787,-0.165,0.3419,-3.8797,-0.371,0.1921,1.0611,-0.1416,0.3383,-4.5202,1.4555,-3.0647,-4.0587,1.2578,-2.8009
2013,2,ARI,-3.8596,-0.371,0.1921,1.0611,-0.1415,0.3382,-3.8752,-0.2791,0.2226,0.929,-0.0771,0.4032,-4.0386,1.2578,-2.7808,-3.9317,1.2551,-2.6766
2013,3,ARI,-3.8557,-0.2791,0.2226,0.929,-0.0768,0.4054,-4.6325,-0.0895,0.1366,0.7022,-0.1009,0.417,-3.9122,1.2576,-2.6546,-4.5854,1.0183,-3.5671
2013,4,ARI,-4.6435,-0.0895,0.1366,0.7022,-0.1006,0.4194,-4.7383,-0.1136,0.1786,1.0187,-0.0752,0.4353,-4.5964,1.021,-3.5754,-4.6733,1.3788,-3.2945
2013,5,ARI,-4.753,-0.1136,0.1786,1.0187,-0.0748,0.4383,-4.6533,-0.2028,0.2116,1.728,-0.0666,0.4278,-4.6879,1.3821,-3.3058,-4.6445,2.0891,-2.5553
2013,6,ARI,-4.665,-0.2028,0.2116,1.728,-0.0662,0.4305,-4.7196,0.1136,0.173,1.7664,-0.0849,0.4183,-4.6563,2.0922,-2.564,-4.4329,2.0997,-2.3331
2013,7,ARI,-4.7334,0.1136,0.173,1.7664,-0.0846,0.4209,-4.9594,0.0813,0.2346,1.8204,-0.1999,0.4191,-4.4467,2.1026,-2.3441,-4.6435,2.0396,-2.6038
2013,8,ARI,-4.9772,0.0813,0.2346,1.8204,-0.2002,0.4216,-4.8393,0.2466,0.1776,1.9207,-0.1499,0.4185,-4.6613,2.0419,-2.6194,-4.4151,2.1893,-2.2258
2013,9,ARI,-4.9772,0.0813,0.2346,1.8204,-0.2002,0.4216,-4.8393,0.2466,0.1776,1.9207,-0.1499,0.4185,-4.6613,2.0419,-2.6194,-4.4151,2.1893,-2.2258
2013,10,ARI,-4.8546,0.2466,0.1776,1.9207,-0.15,0.4209,-4.5209,0.1766,0.1525,2.1304,-0.1723,0.4104,-4.4304,2.1916,-2.2388,-4.1917,2.3686,-1.8231
2013,11,ARI,-4.5237,0.1766,0.1525,2.1304,-0.1724,0.4126,-3.615,0.0431,0.129,2.2102,-0.1758,0.3726,-4.1946,2.3706,-1.8239,-3.4429,2.407,-1.0359
2013,12,ARI,-3.584,0.0431,0.129,2.2102,-0.1759,0.3736,-2.2838,-0.0627,0.127,2.7057,-0.0907,0.3654,-3.4119,2.4078,-1.004,-2.2195,2.9804,0.7609
2013,13,ARI,-2.2024,-0.0627,0.127,2.7057,-0.0906,0.3662,-2.3169,0.0868,0.1658,2.4503,0.0048,0.3209,-2.1381,2.9813,0.8433,-2.0644,2.7761,0.7117
